evaluation_id,feasible,objective,penalty,weight_lbf,min_factor_of_safety,max_deflection_in,excess_factor_of_safety,underutilization_score,uniformity_score,symmetry_score,smoothness_score,durability_score,governing_load_case,governing_x_in,left_width_in,mid_width_in,right_width_in,left_height_in,mid_height_in,right_height_in,wall_thickness_in,left_web_opening_ratio,mid_web_opening_ratio,right_web_opening_ratio,violations,load_case_1_max_von_mises_psi,load_case_1_max_von_mises_x_in,load_case_1_min_factor_of_safety,load_case_1_min_factor_of_safety_x_in,load_case_1_max_deflection_in,load_case_1_max_deflection_x_in,load_case_1_max_slope_rad,load_case_2_max_von_mises_psi,load_case_2_max_von_mises_x_in,load_case_2_min_factor_of_safety,load_case_2_min_factor_of_safety_x_in,load_case_2_max_deflection_in,load_case_2_max_deflection_x_in,load_case_2_max_slope_rad
11,True,38.52985661602054,0.0,0.12035314426744012,3.682418421945075,0.024188403899468965,2.182418421945075,0.6118042483824879,0.7802435789330385,5.407125421576749e-07,0.01876508673099705,0.0,Load Case 2,8.5,0.278021745526211,0.4953564669768331,0.278021745526211,2.1651434509074687,1.6911582680221433,2.1651434509074687,0.10174711576025658,0.319100295183588,0.44145817990486863,0.319100295183588,,77.99479669305227,4.5,30.514856130293744,4.5,0.0013970385590855432,4.5,0.0005059624051823096,646.3143856267344,8.5,3.682418421945075,8.5,0.024188403899468965,4.87125,0.011143364827184777
12,True,217.72730464371404,0.0,0.05191406494869726,6.71217487532562,0.005910713653346935,5.21217487532562,0.6825102619203524,0.7995977939916633,2.261509035032948e-06,0.08042702235904609,0.0,Load Case 2,8.5,0.5241076197725107,1.559635487119106,0.5241076197725107,0.6057162876338746,1.4097424147643807,0.6057162876338746,0.04039246580728771,0.46971825224207003,0.3692340410058693,0.46971825224207003,,161.15990097847006,0.5,14.767941563316999,0.5,0.004216704964452649,4.5,0.0019969566607148685,354.57955792377084,8.5,6.71217487532562,8.5,0.005910713653346935,5.02875,0.003283438638456335
13,False,inf,inf,inf,0.0,inf,inf,inf,inf,inf,inf,inf,invalid,nan,1.570420879206961,0.27783850302152147,1.570420879206961,0.8701466022564828,1.7895573850287618,0.8701466022564828,0.18321998747893703,0.3963096076931714,0.33678256095488407,0.3963096076931714,Wall thickness is too large for at least one tube width.,,,,,,,,,,,,,,
14,True,3475.8799660007317,0.0,0.18968808495351278,22.342359494551268,0.0023506928677507815,20.842359494551268,0.9173670297744757,0.9287031731412445,3.24005733457461e-07,0.01133550032264616,0.0,Load Case 2,5.5,1.342958756570476,1.1589752933134985,1.342958756570476,0.8262748366663301,1.3119155036137427,0.8262748366663301,0.14336939241975588,0.46663710778317136,0.547314239513536,0.46663710778317136,,58.318070416163,4.5,40.81067811428097,4.5,0.0016167338313046809,4.5,0.0006541654484750837,106.52411176986125,5.5,22.342359494551268,5.5,0.0023506928677507815,4.78125,0.0009713710227631508
15,False,inf,inf,inf,0.0,inf,inf,inf,inf,inf,inf,inf,invalid,nan,1.0704492847661662,1.2953286591926985,1.0704492847661662,1.9201619901428115,1.5205844948027978,1.9201619901428115,0.19360069763564045,0.40778601910075046,0.7204846643644204,0.40778601910075046,Web openings are too large; keep a remaining ligament larger than 0.194 in.,,,,,,,,,,,,,,
16,False,inf,inf,inf,0.0,inf,inf,inf,inf,inf,inf,inf,invalid,nan,0.6002657230055675,0.8845922070216372,0.6002657230055675,1.0285227876019192,1.6478884085437828,1.0285227876019192,0.12221799022359267,0.7736325360917043,0.6616949979922722,0.7736325360917043,Web openings are too large; keep a remaining ligament larger than 0.122 in.,,,,,,,,,,,,,,
17,True,5.073555326153945,0.0,0.04630607320860234,2.280696528237825,0.03960474631547385,0.7806965282378249,0.3027053986492002,0.5777551256612953,7.034842023071713e-07,0.024218848743994954,0.0,Load Case 2,5.5,0.33916597718863184,0.4294815681370535,0.33916597718863184,0.8510785231889693,1.6798273631923848,0.8510785231889693,0.08575360402747628,0.6533170109771594,0.810648774535361,0.6533170109771594,,149.37481871982055,4.5,15.93307372954286,4.5,0.0035879750081979377,4.5,0.0015421366779314926,1043.5408527757534,5.5,2.280696528237825,5.5,0.03960474631547385,4.87125,0.018298363188874386
18,True,28.34657729868757,0.0,0.08725833633176748,3.3701132564801144,0.02505276999093388,1.8701132564801144,0.5614604517090774,0.578247713964382,2.2160104104411016e-06,0.07864496402385768,0.0,Load Case 1,4.5,1.296645159168175,0.823070210960284,1.296645159168175,1.4715621797363168,0.37866598835127263,1.4715621797363168,0.06256124781968789,0.12617552915133398,0.2458695964290134,0.12617552915133398,,706.2077202965488,4.5,3.3701132564801144,4.5,0.02505276999093388,4.5,0.007552201368060824,483.23069784260724,4.5,4.925183790321178,4.5,0.014334157104151972,4.64625,0.005027890292528545
19,True,3191.791335621882,0.0,0.18504494962336857,21.472308253675738,0.0016042362798285841,19.972308253675738,0.9230296670125973,0.9418351532526626,6.748433264257455e-07,0.006345582716958443,0.0,Load Case 2,8.5,1.4065516434574965,1.3512375665892007,1.4065516434574965,1.892857451407555,1.741023379936289,1.892857451407555,0.09731880517667629,0.7440800723510175,0.05106565588709348,0.7440800723510175,,39.74422388530331,0.5,59.88291548649615,0.5,0.0007186617645956043,4.5,0.0002659967517425986,110.8404355918549,8.5,21.472308253675738,8.5,0.0016042362798285841,4.77,0.0006569200592342435
20,False,inf,inf,inf,0.0,inf,inf,inf,inf,inf,inf,inf,invalid,nan,1.2573026107476346,0.18167948881631568,1.2573026107476346,1.0976874179945677,0.8108518347991365,1.0976874179945677,0.14876791694019542,0.541498577210906,0.5966182287329255,0.541498577210906,Wall thickness is too large for at least one tube width.,,,,,,,,,,,,,,
21,False,inf,inf,inf,0.0,inf,inf,inf,inf,inf,inf,inf,invalid,nan,0.858342287845735,1.0215053792123718,0.858342287845735,0.8855582801632557,0.5092851991619755,0.8855582801632557,0.097760592671333,0.6567474800958312,0.88580091864888,0.6567474800958312,Web openings are too large; keep a remaining ligament larger than 0.098 in.,,,,,,,,,,,,,,
22,False,inf,inf,inf,0.0,inf,inf,inf,inf,inf,inf,inf,invalid,nan,0.5952059796714839,1.4767762011796794,0.5952059796714839,2.120327054523472,0.7219424070091719,2.120327054523472,0.13864351513077044,0.6722414746269259,0.8954316786340665,0.6722414746269259,Web openings are too large; keep a remaining ligament larger than 0.139 in.,,,,,,,,,,,,,,
23,False,inf,inf,inf,0.0,inf,inf,inf,inf,inf,inf,inf,invalid,nan,0.39345717176396544,0.6782612180305284,0.39345717176396544,0.190916785770077,1.8408350127099697,0.190916785770077,0.08630315070787947,0.4418463292621541,0.7162019986656979,0.4418463292621541,Web openings are too large; keep a remaining ligament larger than 0.086 in.,,,,,,,,,,,,,,
24,True,1843.427198837284,0.0,0.14892013619337235,16.67741450169126,0.003505747359453795,15.17741450169126,0.8939821038111209,0.9134353268524232,4.506187438982014e-07,0.01599093849601543,0.0,Load Case 2,5.5,1.3261496818419638,0.9730149945267975,1.3261496818419638,0.8768980207475122,1.4283856305192548,0.8768980207475122,0.1151537447346904,0.4855131535293349,0.5398044738844762,0.4855131535293349,,66.66503110405284,4.5,35.70087586526769,4.5,0.0017130901128646408,4.5,0.0006873260911465601,142.70797189568225,5.5,16.67741450169126,5.5,0.003505747359453795,4.7475,0.0014042315562635375
25,True,10367.712562533152,0.0,0.29787782031319304,37.49816152050003,0.0009301521369355004,35.99816152050003,0.9472437295371562,0.9618541431490222,3.3342721763140806e-07,0.011905003545582877,0.0,Load Case 2,8.5,0.9876702660771465,1.592951131232562,0.9876702660771465,2.037601321400734,1.7621405175030953,2.037601321400734,0.16874788882038208,0.438091709201477,0.42349641419791745,0.438091709201477,,26.249802957913396,4.5,90.6673472488872,4.5,0.0004245498870710302,4.5,0.00015892031128023494,63.46977834363607,8.5,37.49816152050003,8.5,0.0009301521369355004,4.859999999999999,0.00042080633499290036
26,True,581.0381202393562,0.0,0.07336188941517308,10.01872311404428,0.006029949825402567,8.51872311404428,0.8312207998458145,0.8614431604569827,2.5533542587037615e-07,0.0081438250152283,0.0,Load Case 2,5.5,1.5733973675169959,1.0513632833615059,1.5733973675169959,1.340224569285462,1.3683716333002904,1.340224569285462,0.04087742594886588,0.3718217949373575,0.20914253911728886,0.3718217949373575,,140.8934607174512,4.5,16.892196329628597,4.5,0.003224187361567693,4.5,0.0011861415322306783,237.55522264745576,5.5,10.01872311404428,5.5,0.006029949825402567,4.71375,0.002316798053965806
27,True,392.0866137202033,0.0,0.062221111789737556,8.497071596662483,0.007404832027927746,6.997071596662483,0.7046103556932247,0.8498361385940707,1.4261619129270228e-07,0.0033971437070737195,0.0,Load Case 2,5.5,1.1585393583076342,1.1157505686372657,1.1585393583076342,0.9810315622384563,1.2442108787040123,0.9810315622384563,0.04049841794014878,0.15197035295497366,0.3662413277288902,0.15197035295497366,,162.2874760501925,4.5,14.66533375171791,4.5,0.004657821301387765,4.5,0.0018148039111232784,280.09649829652216,5.5,8.497071596662483,5.5,0.007404832027927746,4.7924999999999995,0.0030867240586553526
28,False,inf,inf,inf,0.0,inf,inf,inf,inf,inf,inf,inf,invalid,nan,0.9736408632554886,1.1687740796120734,0.9736408632554886,1.392913014206358,0.29675201966726467,1.392913014206358,0.15331802829018298,0.42583372460641733,0.6300192643588761,0.42583372460641733,Wall thickness is too large for at least one tube height.,,,,,,,,,,,,,,
29,False,inf,inf,inf,0.0,inf,inf,inf,inf,inf,inf,inf,invalid,nan,1.4549971232147763,0.19120507526805805,1.4549971232147763,0.17950575247540082,0.8885820912041239,0.17950575247540082,0.07168238666317434,0.8011859039912252,0.13018675201852006,0.8011859039912252,Web openings are too large; keep a remaining ligament larger than 0.072 in.,,,,,,,,,,,,,,
30,False,inf,inf,inf,0.0,inf,inf,inf,inf,inf,inf,inf,invalid,nan,1.2595644776373733,0.5390699710047965,1.2595644776373733,0.4534198162384956,1.5025810586434916,0.4534198162384956,0.19795516919745623,0.026944351830920792,0.002487077379836925,0.026944351830920792,Web openings are too large; keep a remaining ligament larger than 0.198 in.,,,,,,,,,,,,,,
31,True,96.59297474223952,0.0,0.05304147541505637,4.9684208438547595,0.02237297020214104,3.4684208438547595,0.6007761322703329,0.7541989609219364,2.298087289219607e-07,0.003926478303493159,0.0,Load Case 2,5.5,0.6978153282564041,0.561151417715017,0.6978153282564041,1.400372841085025,1.4863193097733791,1.400372841085025,0.05031939604971103,0.6715920426927432,0.3312699116098536,0.6715920426927432,,153.95695941384758,4.5,15.458865965275306,4.5,0.003603089097309347,4.5,0.0013613347028036784,479.02544385782585,5.5,4.9684208438547595,5.5,0.02237297020214104,4.7475,0.008936653812073267
32,False,inf,inf,inf,0.0,inf,inf,inf,inf,inf,inf,inf,invalid,nan,1.0469621334076384,1.1559802664954193,1.0469621334076384,2.075475950674515,1.114790716254857,2.075475950674515,0.17308844009916724,0.6694689563122751,0.7373684800004182,0.6694689563122751,Web openings are too large; keep a remaining ligament larger than 0.173 in.,,,,,,,,,,,,,,
33,False,inf,inf,inf,0.0,inf,inf,inf,inf,inf,inf,inf,invalid,nan,0.7078292828329225,0.23457751966477836,0.7078292828329225,0.9722613619861817,0.43195661781862527,0.9722613619861817,0.08236816573407005,0.29770127784871164,0.7483057646036708,0.29770127784871164,Web openings are too large; keep a remaining ligament larger than 0.082 in.,,,,,,,,,,,,,,
34,True,789.3443858799935,0.0,0.10701344600274196,11.42991496857817,0.004238693905420824,9.92991496857817,0.8233643368967642,0.8648131984109384,2.847326038287207e-07,0.01001423958105218,0.0,Load Case 2,5.5,1.1192739256622182,1.0599699298269187,1.1192739256622182,1.7668683396966542,1.122121078076999,1.7668683396966542,0.08893439931209095,0.7174112179517594,0.6518795273852823,0.7174112179517594,,119.95141880313153,4.5,19.841365977555792,4.5,0.0023195364213022965,4.5,0.0008048568502108326,208.22552105967776,5.5,11.42991496857817,5.5,0.004238693905420824,4.7475,0.0016800828513070364
35,True,225.14616505965108,0.0,0.1968656331859022,6.7987478453962815,0.006304449875142778,5.2987478453962815,0.6709391874625663,0.9315869477715734,1.8837332192575744e-06,0.04454106325514901,0.0,Load Case 2,4.5,1.396221527427979,0.587623093251374,1.396221527427979,2.146771502147547,1.597361791222098,2.146771502147547,0.12211504985329857,0.016537088566542953,0.800973870962653,0.016537088566542953,,101.84854898674935,4.5,23.368030508806186,4.5,0.0011475072102596414,4.5,0.0003852320303593462,350.0644610038889,4.5,6.7987478453962815,4.5,0.006304449875142778,4.62375,0.002170093858139944
36,False,inf,inf,inf,0.0,inf,inf,inf,inf,inf,inf,inf,invalid,nan,1.5561782421100805,0.30109009279240007,1.5561782421100805,0.152167581738042,0.9475597363869673,0.152167581738042,0.09950904358273041,0.171429044340625,0.10630955333418196,0.171429044340625,Wall thickness is too large for at least one tube height.,,,,,,,,,,,,,,
37,True,277.01502759320323,0.0,0.11203430343114507,7.379586815191619,0.013459860263526975,5.879586815191619,0.6933287015421759,0.8911136149524997,1.0345517742133783e-07,0.0020750895025909936,0.0,Load Case 2,5.5,0.6380063177365306,0.5453803679810341,0.6380063177365306,2.1839281982866994,2.0131708732272684,2.1839281982866994,0.07511614782365346,0.2554589513362433,0.46480888158858663,0.2554589513362433,,73.15420598357211,4.5,32.53401452453007,4.5,0.001105202311962382,4.5,0.0004041748576546255,322.5112814040661,5.5,7.379586815191619,5.5,0.013459860263526975,4.7475,0.005367320484122334
38,False,inf,inf,inf,0.0,inf,inf,inf,inf,inf,inf,inf,invalid,nan,1.0396319154146618,0.3514646656349245,1.0396319154146618,1.8541489229348813,0.823156157112339,1.8541489229348813,0.13913788536550517,0.7177675231900246,0.5345478495002328,0.7177675231900246,Web openings are too large; keep a remaining ligament larger than 0.139 in.,,,,,,,,,,,,,,
39,False,inf,inf,inf,0.0,inf,inf,inf,inf,inf,inf,inf,invalid,nan,0.37389790316223565,0.4919716461505631,0.37389790316223565,1.324805259673968,0.48109062548567905,1.324805259673968,0.10419749004118911,0.28485996336666347,0.8577843682608155,0.28485996336666347,Web openings are too large; keep a remaining ligament larger than 0.104 in.,,,,,,,,,,,,,,
40,True,790.4929528876626,0.0,0.09098838979530327,11.43717946090262,0.004485068735403651,9.93717946090262,0.8433587847766306,0.886342970224203,9.820247112394304e-07,0.032726002098857426,0.0,Load Case 2,8.5,0.6434417383507404,1.243658575769609,0.6434417383507404,1.1122756565867171,1.8378921709163656,1.1122756565867171,0.05917489549211255,0.4338531873060603,0.1812489314699217,0.4338531873060603,,61.061959351598055,4.5,38.97680364784614,4.5,0.0015314022921372856,4.5,0.0006576934208771631,208.09326356519117,8.5,11.43717946090262,8.5,0.004485068735403651,4.93875,0.0022138968726907607
41,False,inf,inf,inf,0.0,inf,inf,inf,inf,inf,inf,inf,invalid,nan,0.9970300973370093,0.20741322177348842,0.9970300973370093,1.0611243944860944,1.9838463437544,1.0611243944860944,0.10474185402014266,0.533113375037206,0.16629434196733411,0.533113375037206,Wall thickness is too large for at least one tube width.,,,,,,,,,,,,,,
42,True,2260.7059922528015,0.0,0.19666931326645645,18.307964167231436,0.004639826291292162,16.807964167231436,0.8960947280957234,0.9264169370319413,3.8912023488999206e-07,0.004311704175454788,0.0,Load Case 2,5.5,0.9260336428130548,0.838494207443349,0.9260336428130548,1.5175151378990048,1.35524895239176,1.5175151378990048,0.1465297682010569,0.5709463961794851,0.06175113459234951,0.5709463961794851,,58.632963830598364,4.5,40.59150083008368,4.5,0.00138397574480227,4.5,0.0005061287195412459,129.99806959748426,5.5,18.307964167231436,5.5,0.004639826291292162,4.75875,0.0018660756910105997
43,False,inf,inf,inf,0.0,inf,inf,inf,inf,inf,inf,inf,invalid,nan,1.4116760103047143,0.5708162168495673,1.4116760103047143,0.7200783379555333,1.7486179001815558,0.7200783379555333,0.14101711735171343,0.6634585277264774,0.42658018182419605,0.6634585277264774,Web openings are too large; keep a remaining ligament larger than 0.141 in.,,,,,,,,,,,,,,
44,False,inf,inf,inf,0.0,inf,inf,inf,inf,inf,inf,inf,invalid,nan,1.1389406432795421,1.2828166194812394,1.1389406432795421,0.41257653824177265,2.0874697907988176,0.41257653824177265,0.13481037737108142,0.7591171051878709,0.001637829391826409,0.7591171051878709,Web openings are too large; keep a remaining ligament larger than 0.135 in.,,,,,,,,,,,,,,
45,False,inf,inf,inf,0.0,inf,inf,inf,inf,inf,inf,inf,invalid,nan,0.6405385464077151,1.3867913910856702,0.6405385464077151,1.1815133458013993,0.15884634669502434,1.1815133458013993,0.16675039032701516,0.8257357911001654,0.01478494109776039,0.8257357911001654,Wall thickness is too large for at least one tube height.,,,,,,,,,,,,,,
46,False,inf,inf,inf,0.0,inf,inf,inf,inf,inf,inf,inf,invalid,nan,0.28473753636565463,0.4828163759074151,0.28473753636565463,0.2507274052577998,0.7446313247093912,0.2507274052577998,0.17262343810430827,0.1476431896429313,0.09645097301266717,0.1476431896429313,Wall thickness is too large for at least one tube width.,,,,,,,,,,,,,,
47,True,289.1836017694428,0.0,0.09041391580456457,7.507702152116689,0.009140141330593779,6.007702152116689,0.7066133305165724,0.8717131958459623,2.581470064339192e-06,0.07980860006578169,0.0,Load Case 2,8.5,0.29263279073172743,0.955406803567481,0.29263279073172743,0.7568436144173304,1.460066397959666,0.7568436144173304,0.09866379960927629,0.1161564886948628,0.6956882421239716,0.1161564886948628,,87.79752090703342,4.5,27.107826911424095,4.5,0.0025766226691213466,4.5,0.001174993287459192,317.0077810464275,8.5,7.507702152116689,8.5,0.009140141330593779,5.05125,0.005241737419467173
48,True,849.1294810438415,0.0,0.19695869280385267,11.798581071849863,0.006473896991799698,10.298581071849863,0.8926912066467536,0.9165880957471103,1.5138173306083816e-06,0.052759423798493535,0.0,Load Case 2,4.5,1.2901353711284493,0.7614554572629697,1.2901353711284493,2.131243975243586,0.81564326161462,2.131243975243586,0.12031558558193184,0.2705908800472997,0.08117821630701376,0.2705908800472997,,159.46506730891687,4.5,14.924898851918753,4.5,0.0033939645138181132,4.5,0.0010645131248406751,201.7191716111035,4.5,11.798581071849863,4.5,0.006473896991799698,4.64625,0.0022705913334260157
49,True,202.85347479633538,0.0,0.06292694392550063,6.530507257931004,0.007214523106526167,5.030507257931004,0.6850433512756334,0.6850433512756334,1.7380432417292276e-06,0.05980975327933986,0.0,Load Case 2,8.5,0.8588300769950927,1.3311015625616476,0.8588300769950927,1.9759399092130796,0.6527536917203053,1.9759399092130796,0.050549652569717815,0.737527680880081,0.48882103006958744,0.737527680880081,,285.836986476141,4.5,8.326424194927132,4.5,0.007214523106526167,4.5,0.0023271030483351116,364.4433588385647,8.5,6.530507257931004,8.5,0.006205667757454246,4.77,0.0025784460879525817
50,True,1536.8440470939745,0.0,0.19234098976347505,15.357395797342548,0.006165917458402434,13.857395797342548,0.864719661111504,0.9108766581124523,2.4120418455112495e-07,0.008558219816781374,0.0,Load Case 2,5.5,0.5564732079231052,0.8171047591904118,0.5564732079231052,1.2221595669151089,1.4494564534557064,1.2221595669151089,0.1722902357794338,0.28157707608386745,0.32173874801730906,0.28157707608386745,,50.26213300807475,4.5,47.35175086217782,4.5,0.0013755589361537954,4.5,0.0005461919793681753,154.97419167980527,5.5,15.357395797342548,5.5,0.006165917458402434,4.87125,0.0028359100955412334
51,False,inf,inf,inf,0.0,inf,inf,inf,inf,inf,inf,inf,invalid,nan,0.4588873608183047,1.415304564181681,0.4588873608183047,2.1061781687837273,1.3798169599036745,2.1061781687837273,0.16991625843795977,0.11153340263708221,0.7355481094268848,0.11153340263708221,Web openings are too large; keep a remaining ligament larger than 0.170 in.,,,,,,,,,,,,,,
52,False,inf,inf,inf,0.0,inf,inf,inf,inf,inf,inf,inf,invalid,nan,0.6814042220230896,0.7534011776095547,0.6814042220230896,1.1277161090172503,0.79507716073105,1.1277161090172503,0.16367674270582522,0.6825887808922693,0.0004135553573376419,0.6825887808922693,Web openings are too large; keep a remaining ligament larger than 0.164 in.,,,,,,,,,,,,,,
53,False,inf,inf,inf,0.0,inf,inf,inf,inf,inf,inf,inf,invalid,nan,1.583692027384876,1.4114633866094077,1.583692027384876,1.2037119517837007,1.2865252245737075,1.2037119517837007,0.18528034020023068,0.8447677740813633,0.8195845655280493,0.8447677740813633,Web openings are too large; keep a remaining ligament larger than 0.185 in.,,,,,,,,,,,,,,
54,False,inf,inf,inf,0.0,inf,inf,inf,inf,inf,inf,inf,invalid,nan,1.365719856502531,1.1449791303368306,1.365719856502531,0.6854322142198478,0.9518360988476039,0.6854322142198478,0.11931247854760546,0.614824008258214,0.11216953887456935,0.614824008258214,Web openings are too large; keep a remaining ligament larger than 0.119 in.,,,,,,,,,,,,,,
55,False,inf,inf,inf,0.0,inf,inf,inf,inf,inf,inf,inf,invalid,nan,1.483675505831605,1.2339265905597163,1.483675505831605,1.848156218182199,2.0191570012492073,1.848156218182199,0.1803790795061176,0.6831455163823411,0.7873770318045314,0.6831455163823411,Web openings are too large; keep a remaining ligament larger than 0.180 in.,,,,,,,,,,,,,,
56,True,369.3094696724447,0.0,0.0710285386547615,8.29049260325701,0.008749624648238793,6.790492603257009,0.7042455493693913,0.7042455493693913,3.2372985883892763e-06,0.11506966315024983,0.0,Load Case 2,8.5,0.3594910866549349,1.543200915218102,0.3594910866549349,1.5781207541481808,0.6122485976731625,1.5781207541481808,0.04980954314566344,0.2403794779405112,0.11361226868075829,0.2403794779405112,,249.1550672419605,4.5,9.552284151173714,4.5,0.008749624648238793,4.5,0.002954544490241565,287.07582454931463,8.5,8.29049260325701,8.5,0.006579595173898072,4.9275,0.0033295330418305572
57,False,inf,inf,inf,0.0,inf,inf,inf,inf,inf,inf,inf,invalid,nan,0.7261957394690614,1.1461933382782086,0.7261957394690614,2.083590649806059,0.4355730969624505,2.083590649806059,0.09705715530305949,0.032213387302694726,0.7503404413393325,0.032213387302694726,Web openings are too large; keep a remaining ligament larger than 0.097 in.,,,,,,,,,,,,,,
58,True,231.48198414593492,0.0,0.06649489575290546,6.874402967719944,0.007133439138621283,5.374402967719944,0.6836623493730083,0.8063027485209411,2.1316343473263476e-06,0.07610342556099756,0.0,Load Case 2,5.5,1.535689946176413,0.7756926471084298,1.535689946176413,0.5931075707930127,1.9110506326496701,0.5931075707930127,0.05307449422245315,0.6353891498221333,0.6745948541801651,0.6353891498221333,,178.77194752784445,0.5,13.313050693422163,0.5,0.0023014007873592146,4.5,0.0009994125293565973,346.21188358839873,5.5,6.874402967719944,5.5,0.007133439138621283,4.71375,0.0027566845194544787
59,False,inf,inf,inf,0.0,inf,inf,inf,inf,inf,inf,inf,invalid,nan,0.5066776250970284,0.5943838739566937,0.5066776250970284,1.9822187021512994,0.2120509931619874,1.9822187021512994,0.1891654440395744,0.5305615571894656,0.7935992431860217,0.5305615571894656,Wall thickness is too large for at least one tube height.,,,,,,,,,,,,,,
